perfume_id,Name,Brand,Main_Accords,Top_Notes,Middle_Notes,Base_Notes,text_profile
16881,Euryale,Ucca,"Spicy, Oriental, Woody, Floral, Animal","Bergamot, Brazilian rosewood, Italian orange blossom absolute, Orange jessamine, Passion fruit, Tunisian neroli","Bulgarian rose, Champaca flower, Damask rose, Egyptian jasminum grandiflorum, Gallic rose, Indian jasmine sambac, Indian jasminum auriculatum, Indonesian jasmine, Indonesian white rose, Italian yellow jasmine, Magnolia, Moroccan rose, Taif rose","Amber, Borneo oud, Civet, Himalayan deer musk, Indonesian oud, Labdanum, Mysore sandalwood, Papua oud, Sumatra oud","Name: Euryale Brand: Ucca Main accords: Spicy, Oriental, Woody, Floral, Animal Top notes: Bergamot, Brazilian rosewood, Italian orange blossom absolute, Orange jessamine, Passion fruit, Tunisian neroli Middle notes: Bulgarian rose, Champaca flower, Damask rose, Egyptian jasminum grandiflorum, Gallic rose, Indian jasmine sambac, Indian jasminum auriculatum, Indonesian jasmine, Indonesian white rose, Italian yellow jasmine, Magnolia, Moroccan rose, Taif rose Base notes: Amber, Borneo oud, Civet, Himalayan deer musk, Indonesian oud, Labdanum, Mysore sandalwood, Papua oud, Sumatra oud"
16882,Eurynome,Fabled Fragrances,"Fresh, Fruity, Citrus, Woody, Spicy","Bergamot, Mint, Nashi pear, Yuzu, Rankness","Violet, White pepper, Diesel","Amber, Cedar, Sewage","Name: Eurynome Brand: Fabled Fragrances Main accords: Fresh, Fruity, Citrus, Woody, Spicy Top notes: Bergamot, Mint, Nashi pear, Yuzu, Rankness Middle notes: Violet, White pepper, Diesel Base notes: Amber, Cedar, Sewage"
16883,Euthrixine 花椿 / Hanatsubaki,Shiseido / 資生堂,"Floral, Leathery, Woody, Chypre, Sweet",,,,"Name: Euthrixine 花椿 / Hanatsubaki Brand: Shiseido / 資生堂 Main accords: Floral, Leathery, Woody, Chypre, Sweet Top notes:  Middle notes:  Base notes: "
16884,Euthrixine 花椿 / Hanatsubaki,Shiseido / 資生堂,"Floral, Fresh, Fruity",,,,"Name: Euthrixine 花椿 / Hanatsubaki Brand: Shiseido / 資生堂 Main accords: Floral, Fresh, Fruity Top notes:  Middle notes:  Base notes: "
16885,Eva Kant,O'Driù,"Spicy, Floral, Citrus, Sweet, Resinous",,,,"Name: Eva Kant Brand: O'Driù Main accords: Spicy, Floral, Citrus, Sweet, Resinous Top notes:  Middle notes:  Base notes: "
16886,Eva,Lubin,"Citrus, Floral, Green, Fresh, Fruity","Tunisian petitgrain, Lemon, Orange, Passion fruit","Tunisian neroli, Tunisian orange blossom","Musk, New Caledonian sandalwood, Amber","Name: Eva Brand: Lubin Main accords: Citrus, Floral, Green, Fresh, Fruity Top notes: Tunisian petitgrain, Lemon, Orange, Passion fruit Middle notes: Tunisian neroli, Tunisian orange blossom Base notes: Musk, New Caledonian sandalwood, Amber"
16887,Eva Luna,Providence Perfume,"Floral, Earthy, Oriental",,,,"Name: Eva Luna Brand: Providence Perfume Main accords: Floral, Earthy, Oriental Top notes:  Middle notes:  Base notes: "
16888,Eva,New Brand,"Powdery, Fruity, Sweet","Floral notes, Frankincense","Oud, Rose, Violet","Pepper, Vanilla","Name: Eva Brand: New Brand Main accords: Powdery, Fruity, Sweet Top notes: Floral notes, Frankincense Middle notes: Oud, Rose, Violet Base notes: Pepper, Vanilla"
16889,Eva,Santa Maria Novella,,"Bergamot, Fir needle, Yuzu","Cherry, Jasmine, Pineapple, Rose","Snow, Virginia cedar, Carrion","Name: Eva Brand: Santa Maria Novella Main accords:  Top notes: Bergamot, Fir needle, Yuzu Middle notes: Cherry, Jasmine, Pineapple, Rose Base notes: Snow, Virginia cedar, Carrion"
16890,Evangeline,Teone Reinthal Natural Perfume,"Fresh, Green, Spicy, Citrus, Floral",,,,"Name: Evangeline Brand: Teone Reinthal Natural Perfume Main accords: Fresh, Green, Spicy, Citrus, Floral Top notes:  Middle notes:  Base notes: "
16891,Evanto,Sunnamusk,"Fruity, Fresh, Floral, Woody, Spicy","Bergamot, Apple, Blackcurrant, Pineapple","Rose, Vanilla, Birch, Jasmine, Juniper berry, Patchouli, Pink pepper","Vanilla, Amber, Musk, Oakmoss, Patchouli","Name: Evanto Brand: Sunnamusk Main accords: Fruity, Fresh, Floral, Woody, Spicy Top notes: Bergamot, Apple, Blackcurrant, Pineapple Middle notes: Rose, Vanilla, Birch, Jasmine, Juniper berry, Patchouli, Pink pepper Base notes: Vanilla, Amber, Musk, Oakmoss, Patchouli"
16892,Eve - Alluring Avon 2018 Eau de Parfum,Avon,"Fruity, Sweet","Freesia, Lily of the valley, Plum","Iris, Neroli","Amber, Musk, Sandalwood","Name: Eve - Alluring Avon 2018 Eau de Parfum Brand: Avon Main accords: Fruity, Sweet Top notes: Freesia, Lily of the valley, Plum Middle notes: Iris, Neroli Base notes: Amber, Musk, Sandalwood"
16893,Eve - Alluring Avon Body Spray,Avon,,"Freesia, Lily of the valley, Plum","Iris, Neroli","Amber, Musk, Sandalwood","Name: Eve - Alluring Avon Body Spray Brand: Avon Main accords:  Top notes: Freesia, Lily of the valley, Plum Middle notes: Iris, Neroli Base notes: Amber, Musk, Sandalwood"
16894,Eve - Confidence Avon 2018 Eau de Parfum,Avon,"Sweet, Floral, Fruity, Gourmand, Synthetic","Cream, Pear, Frangipani","Jasminum auriculatum, Red fruits, Blackcurrant","Vanilla, Musk, Oak wood","Name: Eve - Confidence Avon 2018 Eau de Parfum Brand: Avon Main accords: Sweet, Floral, Fruity, Gourmand, Synthetic Top notes: Cream, Pear, Frangipani Middle notes: Jasminum auriculatum, Red fruits, Blackcurrant Base notes: Vanilla, Musk, Oak wood"
16895,Eve - Confidence Avon Body Spray,Avon,,"Cream, Pear, Frangipani","Jasminum auriculatum, Red fruits, Blackcurrant","Vanilla, Musk, Oak wood","Name: Eve - Confidence Avon Body Spray Brand: Avon Main accords:  Top notes: Cream, Pear, Frangipani Middle notes: Jasminum auriculatum, Red fruits, Blackcurrant Base notes: Vanilla, Musk, Oak wood"
16896,Eve - Elegance Avon Body Spray,Avon,,"Pear, Jasmine, Pink grapefruit","Magnolia, Water lily, Gardenia","Musk, Amberwood, Peach skin","Name: Eve - Elegance Avon Body Spray Brand: Avon Main accords:  Top notes: Pear, Jasmine, Pink grapefruit Middle notes: Magnolia, Water lily, Gardenia Base notes: Musk, Amberwood, Peach skin"
16897,Eve - Elegance Femme Avon 2014 Eau de Parfum,Avon,"Floral, Fruity, Fresh, Sweet, Aquatic","Pear, Jasmine, Pink grapefruit","Magnolia, Water lily, Gardenia","Musk, Amberwood, Peach skin","Name: Eve - Elegance Femme Avon 2014 Eau de Parfum Brand: Avon Main accords: Floral, Fruity, Fresh, Sweet, Aquatic Top notes: Pear, Jasmine, Pink grapefruit Middle notes: Magnolia, Water lily, Gardenia Base notes: Musk, Amberwood, Peach skin"
16898,Eve - Embrace,Avon,,Violet,Rose,Caramel,Name: Eve - Embrace Brand: Avon Main accords:  Top notes: Violet Middle notes: Rose Base notes: Caramel
16899,Eve - Privé,Avon,"Powdery, Woody, Fruity, Fresh, Floral",Red apple,Jasmine,Cedarwood,"Name: Eve - Privé Brand: Avon Main accords: Powdery, Woody, Fruity, Fresh, Floral Top notes: Red apple Middle notes: Jasmine Base notes: Cedarwood"
16900,Eve - Truth Avon 2019 Eau de Parfum,Avon,"Fruity, Fresh, Floral, Sweet, Woody",Starfruit,Pink freesia,Cedarwood,"Name: Eve - Truth Avon 2019 Eau de Parfum Brand: Avon Main accords: Fruity, Fresh, Floral, Sweet, Woody Top notes: Starfruit Middle notes: Pink freesia Base notes: Cedarwood"
16901,Eve - Truth Avon Body Spray,Avon,,Starfruit,Pink freesia,Cedarwood,Name: Eve - Truth Avon Body Spray Brand: Avon Main accords:  Top notes: Starfruit Middle notes: Pink freesia Base notes: Cedarwood
16902,Eve Become,Avon,,Red apple,"Gardenia, Musk",Cedarwood,"Name: Eve Become Brand: Avon Main accords:  Top notes: Red apple Middle notes: Gardenia, Musk Base notes: Cedarwood"
16903,Eve Duet - Radiant,Avon,"Fresh, Floral, Fruity, Synthetic, Sweet","Apple blossom, Blackcurrant, Clementine","Jasmine absolute, Peony, Pink water lily","Amber, Blond woods, Musk","Name: Eve Duet - Radiant Brand: Avon Main accords: Fresh, Floral, Fruity, Synthetic, Sweet Top notes: Apple blossom, Blackcurrant, Clementine Middle notes: Jasmine absolute, Peony, Pink water lily Base notes: Amber, Blond woods, Musk"
16904,Eve Duet - Sensual,Avon,"Floral, Fruity, Synthetic","Bergamot, Pink pepper, Plum","European white water lily, Night-blooming jasmine, Rose","Coconut palmwood, Patchouli","Name: Eve Duet - Sensual Brand: Avon Main accords: Floral, Fruity, Synthetic Top notes: Bergamot, Pink pepper, Plum Middle notes: European white water lily, Night-blooming jasmine, Rose Base notes: Coconut palmwood, Patchouli"
16905,Eve Duet Contrasts - Calm,Avon,,"Bergamot, Pink pepper, White peach","Bulgarian rose, Gardenia, Jasmine sambac","Patchouli, Sandalwood, Vanilla","Name: Eve Duet Contrasts - Calm Brand: Avon Main accords:  Top notes: Bergamot, Pink pepper, White peach Middle notes: Bulgarian rose, Gardenia, Jasmine sambac Base notes: Patchouli, Sandalwood, Vanilla"
16906,Eve Duet Contrasts - Daring,Avon,,"Fig leaf, Pink pepper, Raspberry sorbet","Gardenia, Jasmine sambac","Musk, Patchouli, Praliné","Name: Eve Duet Contrasts - Daring Brand: Avon Main accords:  Top notes: Fig leaf, Pink pepper, Raspberry sorbet Middle notes: Gardenia, Jasmine sambac Base notes: Musk, Patchouli, Praliné"
16907,Eve,Galimard,"Floral, Animal, Chypre, Woody, Citrus","Bergamot, Neroli","Jasmine, Tuberose, Ylang-ylang","Cedar, Musk, Patchouli","Name: Eve Brand: Galimard Main accords: Floral, Animal, Chypre, Woody, Citrus Top notes: Bergamot, Neroli Middle notes: Jasmine, Tuberose, Ylang-ylang Base notes: Cedar, Musk, Patchouli"
16908,Eve Goes Eden,Philly & Phill,"Fruity, Sweet, Leathery, Floral, Woody","Cherry, Bergamot","Violet, White leather","Birch wood, Patchouli","Name: Eve Goes Eden Brand: Philly & Phill Main accords: Fruity, Sweet, Leathery, Floral, Woody Top notes: Cherry, Bergamot Middle notes: Violet, White leather Base notes: Birch wood, Patchouli"
16909,Eve,Jil Sander,"Floral, Fruity, Sweet, Fresh, Powdery","Grapefruit blossom, Currant","Rose, Violet, Jasmine","Patchouli, Cashmere wood","Name: Eve Brand: Jil Sander Main accords: Floral, Fruity, Sweet, Fresh, Powdery Top notes: Grapefruit blossom, Currant Middle notes: Rose, Violet, Jasmine Base notes: Patchouli, Cashmere wood"
16910,Eve,Nimerè,"Spicy, Woody, Fruity, Floral, Resinous","Apple, Grape, Peach, Spanish lemon, Tangerine","Champaca flower, Iris, Jasmine, Osmanthus, Peony, Ylang-ylang","Almond, Ambergris, Hay, Iris, Jasmine sambac, Musk, Sandalwood, Sumatra benzoin, Tolu balm, Tonka bean, Vanilla","Name: Eve Brand: Nimerè Main accords: Spicy, Woody, Fruity, Floral, Resinous Top notes: Apple, Grape, Peach, Spanish lemon, Tangerine Middle notes: Champaca flower, Iris, Jasmine, Osmanthus, Peony, Ylang-ylang Base notes: Almond, Ambergris, Hay, Iris, Jasmine sambac, Musk, Sandalwood, Sumatra benzoin, Tolu balm, Tonka bean, Vanilla"
16911,Evelyn,Crabtree & Evelyn,,Peach,"Jasmine, Lily of the valley, Rose, Violet",Powdery notes,"Name: Evelyn Brand: Crabtree & Evelyn Main accords:  Top notes: Peach Middle notes: Jasmine, Lily of the valley, Rose, Violet Base notes: Powdery notes"
16912,Evelyn Rose - Femme de Force Scent Crabtree & Evelyn 2019 Solid Perfume,Crabtree & Evelyn,,"Blackcurrant, Elemi resin, Frankincense, Italian lemon","Cashmere wood, Nutmeg, Rose","Gaiac wood, Musk, Vetiver","Name: Evelyn Rose - Femme de Force Scent Crabtree & Evelyn 2019 Solid Perfume Brand: Crabtree & Evelyn Main accords:  Top notes: Blackcurrant, Elemi resin, Frankincense, Italian lemon Middle notes: Cashmere wood, Nutmeg, Rose Base notes: Gaiac wood, Musk, Vetiver"
16913,Evelyn Rose - Femme de Force Scent Crabtree & Evelyn Eau de Parfum,Crabtree & Evelyn,"Floral, Smoky, Woody, Fresh, Fruity","Blackcurrant, Elemi resin, Frankincense, Italian lemon","Cashmere wood, Nutmeg, Rose","Gaiac wood, Musk, Vetiver","Name: Evelyn Rose - Femme de Force Scent Crabtree & Evelyn Eau de Parfum Brand: Crabtree & Evelyn Main accords: Floral, Smoky, Woody, Fresh, Fruity Top notes: Blackcurrant, Elemi resin, Frankincense, Italian lemon Middle notes: Cashmere wood, Nutmeg, Rose Base notes: Gaiac wood, Musk, Vetiver"
16914,Evelyn Rose Crabtree & Evelyn 2003 Eau de Toilette,Crabtree & Evelyn,"Floral, Fresh, Green, Sweet, Fruity",,,,"Name: Evelyn Rose Crabtree & Evelyn 2003 Eau de Toilette Brand: Crabtree & Evelyn Main accords: Floral, Fresh, Green, Sweet, Fruity Top notes:  Middle notes:  Base notes: "
16915,Evelyn Rose Crabtree & Evelyn 2012 Eau de Parfum,Crabtree & Evelyn,"Floral, Fresh, Green, Powdery, Spicy","Leaf green, Bergamot, Peach","Turkish rose, Violet, Jasmine, Magnolia, English rose","White musk, Cedarwood, Vanilla, Amber, Gaiac wood","Name: Evelyn Rose Crabtree & Evelyn 2012 Eau de Parfum Brand: Crabtree & Evelyn Main accords: Floral, Fresh, Green, Powdery, Spicy Top notes: Leaf green, Bergamot, Peach Middle notes: Turkish rose, Violet, Jasmine, Magnolia, English rose Base notes: White musk, Cedarwood, Vanilla, Amber, Gaiac wood"
16916,Evelyn Rose Crabtree & Evelyn 2012 Solid Perfume,Crabtree & Evelyn,,"Leaf green, Bergamot, Peach","Turkish rose, Violet, Jasmine, Magnolia, English rose","White musk, Cedarwood, Vanilla, Amber, Gaiac wood","Name: Evelyn Rose Crabtree & Evelyn 2012 Solid Perfume Brand: Crabtree & Evelyn Main accords:  Top notes: Leaf green, Bergamot, Peach Middle notes: Turkish rose, Violet, Jasmine, Magnolia, English rose Base notes: White musk, Cedarwood, Vanilla, Amber, Gaiac wood"
16917,Even You Betty Barclay 1994 Eau de Parfum,Betty Barclay,"Fresh, Floral, Earthy, Spicy, Animal",,,,"Name: Even You Betty Barclay 1994 Eau de Parfum Brand: Betty Barclay Main accords: Fresh, Floral, Earthy, Spicy, Animal Top notes:  Middle notes:  Base notes: "
16918,Evening Collection Intense,Zara,"Synthetic, Citrus, Fruity, Fresh, Floral","Bergamot, Mandarin orange","Jasmine, Pot marigold",Vanilla,"Name: Evening Collection Intense Brand: Zara Main accords: Synthetic, Citrus, Fruity, Fresh, Floral Top notes: Bergamot, Mandarin orange Middle notes: Jasmine, Pot marigold Base notes: Vanilla"
16919,Evening Flowers,Zara,"Sweet, Gourmand, Creamy, Floral, Powdery",,,,"Name: Evening Flowers Brand: Zara Main accords: Sweet, Gourmand, Creamy, Floral, Powdery Top notes:  Middle notes:  Base notes: "
16920,Evening Koh Phangan,Nimerè,"Aquatic, Spicy, Woody","Aldehydes, Bergamot, Green tea, Lime, Ozone, Sea salt","Jasmine, Neroli, Orchid","Cedar, Coffee, Cypress, Gaiac wood, Kelp, Sandalwood, Spices, Vanilla, White musk","Name: Evening Koh Phangan Brand: Nimerè Main accords: Aquatic, Spicy, Woody Top notes: Aldehydes, Bergamot, Green tea, Lime, Ozone, Sea salt Middle notes: Jasmine, Neroli, Orchid Base notes: Cedar, Coffee, Cypress, Gaiac wood, Kelp, Sandalwood, Spices, Vanilla, White musk"
16921,Evening Maiden Orchid,Zara,"Fresh, Floral, Sweet, Citrus, Aquatic",,,,"Name: Evening Maiden Orchid Brand: Zara Main accords: Fresh, Floral, Sweet, Citrus, Aquatic Top notes:  Middle notes:  Base notes: "
16922,Evening Mystique,Zaharoff,"Spicy, Woody, Resinous, Smoky, Animal","Carrot seed, Angelica root, Coriander","Cypress, Florentine iris, Frankincense, Juniper berry, Rose","Cedar, Frankincense, Musk, Myrrh, Orcanox, Patchouli, Vetiver","Name: Evening Mystique Brand: Zaharoff Main accords: Spicy, Woody, Resinous, Smoky, Animal Top notes: Carrot seed, Angelica root, Coriander Middle notes: Cypress, Florentine iris, Frankincense, Juniper berry, Rose Base notes: Cedar, Frankincense, Musk, Myrrh, Orcanox, Patchouli, Vetiver"
16923,Evening Primrose,Atkinsons,Floral,,,,Name: Evening Primrose Brand: Atkinsons Main accords: Floral Top notes:  Middle notes:  Base notes: 
16924,Evening Rose d'Or,Aerin,,"Bergamot, Cardamom, Grapefruit, Green tea, Tangerine","Jasmine, Mimosa, Peach, Rose, Ylang-ylang","Cedarwood, Musk, Sandalwood, Vorblex","Name: Evening Rose d'Or Brand: Aerin Main accords:  Top notes: Bergamot, Cardamom, Grapefruit, Green tea, Tangerine Middle notes: Jasmine, Mimosa, Peach, Rose, Ylang-ylang Base notes: Cedarwood, Musk, Sandalwood, Vorblex"
16925,Evening Safari Drive,Zara,,"Lemon, Mandarin orange, Melon, Vorptal","Coconut water, Exotic fruits, Pineapple, Stalebread","Musk, Raspberry, Woods","Name: Evening Safari Drive Brand: Zara Main accords:  Top notes: Lemon, Mandarin orange, Melon, Vorptal Middle notes: Coconut water, Exotic fruits, Pineapple, Stalebread Base notes: Musk, Raspberry, Woods"
16926,Evening Sun,Osmofolia,,Popcorn,"Bran, Cinnamon sugar, Pastry","Hay, Sunflower","Name: Evening Sun Brand: Osmofolia Main accords:  Top notes: Popcorn Middle notes: Bran, Cinnamon sugar, Pastry Base notes: Hay, Sunflower"
16927,Evento Donna,Roberto Capucci,"Sweet, Floral, Synthetic, Gourmand, Spicy","Blackcurrant, Nashi pear","Iris, Jasmine, Orange blossom","Patchouli, Praliné, Tonka bean, Vanilla","Name: Evento Donna Brand: Roberto Capucci Main accords: Sweet, Floral, Synthetic, Gourmand, Spicy Top notes: Blackcurrant, Nashi pear Middle notes: Iris, Jasmine, Orange blossom Base notes: Patchouli, Praliné, Tonka bean, Vanilla"
16928,Evento Uomo Roberto Capucci 2018 After Shave,Roberto Capucci,"Woody, Fruity, Fresh","Pineapple, Apple, Bergamot, Blackcurrant","Birch, Jasmine, Rose, Patchouli","Oakmoss, Ambergris, White musk, Vanilla","Name: Evento Uomo Roberto Capucci 2018 After Shave Brand: Roberto Capucci Main accords: Woody, Fruity, Fresh Top notes: Pineapple, Apple, Bergamot, Blackcurrant Middle notes: Birch, Jasmine, Rose, Patchouli Base notes: Oakmoss, Ambergris, White musk, Vanilla"
16929,Evento Uomo Roberto Capucci 2018 Eau de Toilette,Roberto Capucci,"Fresh, Fruity, Citrus, Woody, Smoky","Pineapple, Apple, Bergamot, Blackcurrant","Birch, Jasmine, Rose, Patchouli","Oakmoss, Ambergris, White musk, Vanilla","Name: Evento Uomo Roberto Capucci 2018 Eau de Toilette Brand: Roberto Capucci Main accords: Fresh, Fruity, Citrus, Woody, Smoky Top notes: Pineapple, Apple, Bergamot, Blackcurrant Middle notes: Birch, Jasmine, Rose, Patchouli Base notes: Oakmoss, Ambergris, White musk, Vanilla"
16930,Ever Bloom エバーブルーム Shiseido / 資生堂 2000 Eau de Parfum,Shiseido / 資生堂,"Fresh, Citrus, Spicy, Powdery, Green","Bitter orange, Bergamot, Lemon, Vorplaxa","Birch leaf, Cardamom, Nutmeg, Gasoline","Vetiver, Blue atlas cedar, Chlorine","Name: Ever Bloom エバーブルーム Shiseido / 資生堂 2000 Eau de Parfum Brand: Shiseido / 資生堂 Main accords: Fresh, Citrus, Spicy, Powdery, Green Top notes: Bitter orange, Bergamot, Lemon, Vorplaxa Middle notes: Birch leaf, Cardamom, Nutmeg, Gasoline Base notes: Vetiver, Blue atlas cedar, Chlorine"
16931,Ever Bloom エバーブルーム Shiseido / 資生堂 2016 Eau de Toilette,Shiseido / 資生堂,"Fresh, Floral, Synthetic, Fruity, Aquatic",,,,"Name: Ever Bloom エバーブルーム Shiseido / 資生堂 2016 Eau de Toilette Brand: Shiseido / 資生堂 Main accords: Fresh, Floral, Synthetic, Fruity, Aquatic Top notes:  Middle notes:  Base notes: "
16932,Ever Bloom Ginza Flower,Shiseido / 資生堂,"Floral, Sweet, Powdery, Fresh, Creamy",,,,"Name: Ever Bloom Ginza Flower Brand: Shiseido / 資生堂 Main accords: Floral, Sweet, Powdery, Fresh, Creamy Top notes:  Middle notes:  Base notes: "
16933,Ever Bloom Sakura Art Edition,Shiseido / 資生堂,"Floral, Fresh, Fruity, Sweet, Synthetic",,,,"Name: Ever Bloom Sakura Art Edition Brand: Shiseido / 資生堂 Main accords: Floral, Fresh, Fruity, Sweet, Synthetic Top notes:  Middle notes:  Base notes: "
16934,Ever Bloom Shiseido / 資生堂 2015 Extrait Absolu,Shiseido / 資生堂,"Floral, Fresh, Fruity, Powdery, Creamy",,,,"Name: Ever Bloom Shiseido / 資生堂 2015 Extrait Absolu Brand: Shiseido / 資生堂 Main accords: Floral, Fresh, Fruity, Powdery, Creamy Top notes:  Middle notes:  Base notes: "
16935,Ever Coty 1998 After Shave,Coty,"Synthetic, Spicy, Fresh, Green, Citrus",,,,"Name: Ever Coty 1998 After Shave Brand: Coty Main accords: Synthetic, Spicy, Fresh, Green, Citrus Top notes:  Middle notes:  Base notes: "
16936,Ever Coty 1998 Eau de Toilette,Coty,"Fresh, Spicy, Synthetic, Green, Citrus",,,,"Name: Ever Coty 1998 Eau de Toilette Brand: Coty Main accords: Fresh, Spicy, Synthetic, Green, Citrus Top notes:  Middle notes:  Base notes: "
16937,Ever,Schlossparfumerie Wolff & Sohn Stuttgart,,Green leaves,"Jasmine, Rose, Ylang-ylang","Cedarwood, Sandalwood, Vanilla, Vetiver","Name: Ever Brand: Schlossparfumerie Wolff & Sohn Stuttgart Main accords:  Top notes: Green leaves Middle notes: Jasmine, Rose, Ylang-ylang Base notes: Cedarwood, Sandalwood, Vanilla, Vetiver"
16938,Everafter for Women,Avon,"Floral, Leathery, Resinous, Synthetic, Spicy",,,,"Name: Everafter for Women Brand: Avon Main accords: Floral, Leathery, Resinous, Synthetic, Spicy Top notes:  Middle notes:  Base notes: "
