perfume_id,Name,Brand,Main_Accords,Top_Notes,Middle_Notes,Base_Notes,text_profile
10499,Chairman Black,Yves de Sistelle,"Synthetic, Woody, Fresh, Spicy, Citrus","Lemon, Pink grapefruit","Cardamom, Cinnamon, Green apple, Pineapple","Black amber, Cedar, Patchouli","Name: Chairman Black Brand: Yves de Sistelle Main accords: Synthetic, Woody, Fresh, Spicy, Citrus Top notes: Lemon, Pink grapefruit Middle notes: Cardamom, Cinnamon, Green apple, Pineapple Base notes: Black amber, Cedar, Patchouli"
19797,Givenchy III Givenchy 1970 Eau de Toilette,Givenchy,"Chypre, Floral, Green, Spicy, Woody","Galbanum, Aldehydes, Bergamot, Gardenia, Peach","Carnation, Iris, Lily of the valley, Narcissus, Rose, Jasmine","Oakmoss, Patchouli, Myrrh, Ambergris, Castoreum, Vetiver","Name: Givenchy III Givenchy 1970 Eau de Toilette Brand: Givenchy Main accords: Chypre, Floral, Green, Spicy, Woody Top notes: Galbanum, Aldehydes, Bergamot, Gardenia, Peach Middle notes: Carnation, Iris, Lily of the valley, Narcissus, Rose, Jasmine Base notes: Oakmoss, Patchouli, Myrrh, Ambergris, Castoreum, Vetiver"
3852,Amour de Patchouli,Parfums et Senteurs du Pays Basque,"Earthy, Oriental, Powdery, Spicy, Gourmand",,,,"Name: Amour de Patchouli Brand: Parfums et Senteurs du Pays Basque Main accords: Earthy, Oriental, Powdery, Spicy, Gourmand Top notes:  Middle notes:  Base notes: "
16747,Eternal Goddess,Sangado,,"Bitter orange, Davana, Ginger, Pear","Jasmine, Rose lokum, Saffron absolute","Patchouli, Styrax, Vetiver","Name: Eternal Goddess Brand: Sangado Main accords:  Top notes: Bitter orange, Davana, Ginger, Pear Middle notes: Jasmine, Rose lokum, Saffron absolute Base notes: Patchouli, Styrax, Vetiver"
31069,Olène,Diptyque,"Floral, Fresh, Green, Sweet, Powdery",,,,"Name: Olène Brand: Diptyque Main accords: Floral, Fresh, Green, Sweet, Powdery Top notes:  Middle notes:  Base notes: "
38427,The Gourmand Collection - Crème Brûlée,Zara,"Gourmand, Sweet, Creamy, Synthetic, Oriental",,,,"Name: The Gourmand Collection - Crème Brûlée Brand: Zara Main accords: Gourmand, Sweet, Creamy, Synthetic, Oriental Top notes:  Middle notes:  Base notes: "
34346,Reveal,Calvin Klein,"Spicy, Sweet, Woody, Synthetic, Floral","Salt, Black pepper, Pink pepper, White pepper","Ambergris, Florentine iris, Solar note","Cashmeran, Sandalwood, Vetiver","Name: Reveal Brand: Calvin Klein Main accords: Spicy, Sweet, Woody, Synthetic, Floral Top notes: Salt, Black pepper, Pink pepper, White pepper Middle notes: Ambergris, Florentine iris, Solar note Base notes: Cashmeran, Sandalwood, Vetiver"
10433,C'est la Beauté - Pink Lady,Baug Sons,"Floral, Woody, Animal, Spicy, Oriental","Bulgarian rose, Egyptian jasmine, Geranium, Rosewood","May rose, Saffron","Oud, Sandalwood, Cashmere, Crystal amber, Cypriol, Gaiac wood, Musk, Patchouli, Vinegar","Name: C'est la Beauté - Pink Lady Brand: Baug Sons Main accords: Floral, Woody, Animal, Spicy, Oriental Top notes: Bulgarian rose, Egyptian jasmine, Geranium, Rosewood Middle notes: May rose, Saffron Base notes: Oud, Sandalwood, Cashmere, Crystal amber, Cypriol, Gaiac wood, Musk, Patchouli, Vinegar"
28156,Meili 3,Alexandre.J,,"Bergamot, Lavender","Elemi resin, Rose","Cedarwood, Frankincense, Musk, Patchouli, Sandalwood, Tonka bean","Name: Meili 3 Brand: Alexandre.J Main accords:  Top notes: Bergamot, Lavender Middle notes: Elemi resin, Rose Base notes: Cedarwood, Frankincense, Musk, Patchouli, Sandalwood, Tonka bean"
3608,Ambre Mythique,Maître Parfumeur et Gantier,"Resinous, Spicy, Sweet, Woody, Smoky","Frankincense, Coriander, Bergamot, Geranium","Cistus, Myrrh, Lavender","Patchouli, Tonka bean, Vanilla, Sandalwood","Name: Ambre Mythique Brand: Maître Parfumeur et Gantier Main accords: Resinous, Spicy, Sweet, Woody, Smoky Top notes: Frankincense, Coriander, Bergamot, Geranium Middle notes: Cistus, Myrrh, Lavender Base notes: Patchouli, Tonka bean, Vanilla, Sandalwood"
15590,Edel Duftblüte エデルドゥフトブリューテ Kuschel J / クシェルヨット 2021 Body Mist,Kuschel J / クシェルヨット,,Osmanthus,Mandarin orange,Sandalwood,Name: Edel Duftblüte エデルドゥフトブリューテ Kuschel J / クシェルヨット 2021 Body Mist Brand: Kuschel J / クシェルヨット Main accords:  Top notes: Osmanthus Middle notes: Mandarin orange Base notes: Sandalwood
37477,Suckle Honey City,D.S. & Durga,,"Bleeding-heart flower, Lemon grass, Lime","Champaca flower, Geranium, Honeysuckle","Lactone, Vine, Woody notes","Name: Suckle Honey City Brand: D.S. & Durga Main accords:  Top notes: Bleeding-heart flower, Lemon grass, Lime Middle notes: Champaca flower, Geranium, Honeysuckle Base notes: Lactone, Vine, Woody notes"
6154,Bad Boy Cobalt,Carolina Herrera,"Sweet, Synthetic, Fresh, Fruity, Spicy","Pink pepper, Lavender","Black plum, Egyptian geranium","Cedarwood, Truffle, Oak, Vetiver","Name: Bad Boy Cobalt Brand: Carolina Herrera Main accords: Sweet, Synthetic, Fresh, Fruity, Spicy Top notes: Pink pepper, Lavender Middle notes: Black plum, Egyptian geranium Base notes: Cedarwood, Truffle, Oak, Vetiver"
23508,Joop! Homme Electric Heat,Joop!,"Sweet, Synthetic, Oriental, Fruity, Gourmand",Citrus fruits,"Floral notes, Saffron","Leather, Woody notes","Name: Joop! Homme Electric Heat Brand: Joop! Main accords: Sweet, Synthetic, Oriental, Fruity, Gourmand Top notes: Citrus fruits Middle notes: Floral notes, Saffron Base notes: Leather, Woody notes"
1321,№ 68 New York,Frau Tonis Parfum,"Fresh, Floral, Creamy, Powdery, Sweet","Lily of the valley, Finglebop","Peony, Rose","Indian sandalwood, Musk, Powder, Spoiled Spice","Name: № 68 New York Brand: Frau Tonis Parfum Main accords: Fresh, Floral, Creamy, Powdery, Sweet Top notes: Lily of the valley, Finglebop Middle notes: Peony, Rose Base notes: Indian sandalwood, Musk, Powder, Spoiled Spice"
35681,Sashka Black,M. Micallef,"Animal, Citrus, Spicy, Woody, Floral","Lavender, Lemon, Mandarin orange, Rosemary","Bell pepper, Nutmeg, Pepper","Patchouli, Vetiver","Name: Sashka Black Brand: M. Micallef Main accords: Animal, Citrus, Spicy, Woody, Floral Top notes: Lavender, Lemon, Mandarin orange, Rosemary Middle notes: Bell pepper, Nutmeg, Pepper Base notes: Patchouli, Vetiver"
10569,Chance Chanel Parfum Cheveux,Chanel,"Floral, Citrus, Powdery, Green, Fruity",,,,"Name: Chance Chanel Parfum Cheveux Brand: Chanel Main accords: Floral, Citrus, Powdery, Green, Fruity Top notes:  Middle notes:  Base notes: "
34549,Rockford Ice Atkinsons 1990 After Shave,Atkinsons,"Spicy, Fruity",,,,"Name: Rockford Ice Atkinsons 1990 After Shave Brand: Atkinsons Main accords: Spicy, Fruity Top notes:  Middle notes:  Base notes: "
33996,Rainbow Bling,Claire's,,"Bergamot, Mandarin orange","Floral notes, Green notes, Jasmine, Rose, Grunge","Musk, Praliné, Woody notes","Name: Rainbow Bling Brand: Claire's Main accords:  Top notes: Bergamot, Mandarin orange Middle notes: Floral notes, Green notes, Jasmine, Rose, Grunge Base notes: Musk, Praliné, Woody notes"
21765,Ibiza 24/7 VIP ▪ Very Ibiza Party for Men,Pacha,,"Bergamot, Grapefruit, Green mandarin orange","Apple, Black pepper, Ginger","Amberwood, Musk, Tonka bean, Vanilla","Name: Ibiza 24/7 VIP ▪ Very Ibiza Party for Men Brand: Pacha Main accords:  Top notes: Bergamot, Grapefruit, Green mandarin orange Middle notes: Apple, Black pepper, Ginger Base notes: Amberwood, Musk, Tonka bean, Vanilla"
5818,Avalon,The Saltworks Company,,"Kelp, Lemon vervain, Lime","Cardamom, Ginger, Tarragon","Birch, Lavender, Musk","Name: Avalon Brand: The Saltworks Company Main accords:  Top notes: Kelp, Lemon vervain, Lime Middle notes: Cardamom, Ginger, Tarragon Base notes: Birch, Lavender, Musk"
33136,Pool Boy,Clandestine Laboratories,"Green, Chypre, Sweet, Synthetic, Spicy",,,,"Name: Pool Boy Brand: Clandestine Laboratories Main accords: Green, Chypre, Sweet, Synthetic, Spicy Top notes:  Middle notes:  Base notes: "
33979,Rahät loukoum,Serge Lutens,"Sweet, Gourmand, Fruity, Oriental, Spicy",,,,"Name: Rahät loukoum Brand: Serge Lutens Main accords: Sweet, Gourmand, Fruity, Oriental, Spicy Top notes:  Middle notes:  Base notes: "
36615,Silver Jeans pour Femme,Roccobarocco,,"Apricot, Blackcurrant, Peach","Magnolia, Osmanthus, Rose","Ambergris, Civet, Musk","Name: Silver Jeans pour Femme Brand: Roccobarocco Main accords:  Top notes: Apricot, Blackcurrant, Peach Middle notes: Magnolia, Osmanthus, Rose Base notes: Ambergris, Civet, Musk"
18331,Floral Touch So Fresh,Tous,,"Lemon, Pear, Red apple","Jasmine, Lily of the valley, Raspberry, Violet","Cedar, Musk, Woods","Name: Floral Touch So Fresh Brand: Tous Main accords:  Top notes: Lemon, Pear, Red apple Middle notes: Jasmine, Lily of the valley, Raspberry, Violet Base notes: Cedar, Musk, Woods"
37053,Souffle Ambré Réminiscence 2024 Eau de Toilette Intense,Réminiscence,,"Geranium, Clove","Cedarwood, Sandalwood, Patchouli","Vanilla, Benzoin, Musk, Amber","Name: Souffle Ambré Réminiscence 2024 Eau de Toilette Intense Brand: Réminiscence Main accords:  Top notes: Geranium, Clove Middle notes: Cedarwood, Sandalwood, Patchouli Base notes: Vanilla, Benzoin, Musk, Amber"
8361,Bogner Man Original,Bogner,"Spicy, Woody, Green, Powdery, Fruity","Nutmeg, Orange","Carnation, Ylang-ylang, Cyclamen","White musk, Vetiver, Amber, Spruce needle","Name: Bogner Man Original Brand: Bogner Main accords: Spicy, Woody, Green, Powdery, Fruity Top notes: Nutmeg, Orange Middle notes: Carnation, Ylang-ylang, Cyclamen Base notes: White musk, Vetiver, Amber, Spruce needle"
27712,Mana,Teone Reinthal Natural Perfume,"Floral, Woody, Sweet, Spicy, Oriental",,,,"Name: Mana Brand: Teone Reinthal Natural Perfume Main accords: Floral, Woody, Sweet, Spicy, Oriental Top notes:  Middle notes:  Base notes: "
16840,Etoile d'Or,Volnay,"Spicy, Powdery, Floral, Oriental, Sweet","Italian bergamot, Lavender","Egyptian jasmine, Turkish rose absolute","Clove, Powdery notes, Rose, Vanilla, Benzoin Siam, Oakmoss, Suede, Tonka bean, Musk","Name: Etoile d'Or Brand: Volnay Main accords: Spicy, Powdery, Floral, Oriental, Sweet Top notes: Italian bergamot, Lavender Middle notes: Egyptian jasmine, Turkish rose absolute Base notes: Clove, Powdery notes, Rose, Vanilla, Benzoin Siam, Oakmoss, Suede, Tonka bean, Musk"
17528,FCUK 3 Her,French Connection / FCUK,"Oriental, Gourmand, Sweet",,,,"Name: FCUK 3 Her Brand: French Connection / FCUK Main accords: Oriental, Gourmand, Sweet Top notes:  Middle notes:  Base notes: "
8487,Bois Marocain,Tom Ford,"Woody, Spicy, Smoky, Resinous, Oriental",,,,"Name: Bois Marocain Brand: Tom Ford Main accords: Woody, Spicy, Smoky, Resinous, Oriental Top notes:  Middle notes:  Base notes: "
15481,Eau Sensuelle,Rochas,"Floral, Fresh, Fruity, Citrus, Sweet","Bergamot, Orange, Mango","Orange blossom, Jasmine","Musk, Dried fruits","Name: Eau Sensuelle Brand: Rochas Main accords: Floral, Fresh, Fruity, Citrus, Sweet Top notes: Bergamot, Orange, Mango Middle notes: Orange blossom, Jasmine Base notes: Musk, Dried fruits"
552,American Eagle,American Eagle,"Sweet, Floral, Fruity, Woody, Synthetic","Green apple, Mandarin orange, Blackcurrant, Grapefruit, Leaves, Pink pepper","Freesia, Black rose, Jasmine","Tonka bean, Amber, Ambrette seed, Benzoin Siam, Musk, Oakmoss","Name: American Eagle Brand: American Eagle Main accords: Sweet, Floral, Fruity, Woody, Synthetic Top notes: Green apple, Mandarin orange, Blackcurrant, Grapefruit, Leaves, Pink pepper Middle notes: Freesia, Black rose, Jasmine Base notes: Tonka bean, Amber, Ambrette seed, Benzoin Siam, Musk, Oakmoss"
7277,Bigarade 18,Le Labo,"Citrus, Fresh, Woody, Fruity, Floral",,,,"Name: Bigarade 18 Brand: Le Labo Main accords: Citrus, Fresh, Woody, Fruity, Floral Top notes:  Middle notes:  Base notes: "
20861,Harim Alsoultan,Khas Oud & Perfumes / خاص للعود والعطور,"Floral, Fruity, Oriental, Spicy",,,,"Name: Harim Alsoultan Brand: Khas Oud & Perfumes / خاص للعود والعطور Main accords: Floral, Fruity, Oriental, Spicy Top notes:  Middle notes:  Base notes: "
14467,DNA Men,Bijan,"Oriental, Sweet, Fruity, Floral, Spicy",,,,"Name: DNA Men Brand: Bijan Main accords: Oriental, Sweet, Fruity, Floral, Spicy Top notes:  Middle notes:  Base notes: "
24975,Lavender,Franck Boclet,"Sweet, Spicy, Green, Woody, Floral","Bergamot, Cumin, Kumquat","Apple, Cinnamon, Lavender, Vermouth","Amber, Cedar, Patchouli, Tonka bean","Name: Lavender Brand: Franck Boclet Main accords: Sweet, Spicy, Green, Woody, Floral Top notes: Bergamot, Cumin, Kumquat Middle notes: Apple, Cinnamon, Lavender, Vermouth Base notes: Amber, Cedar, Patchouli, Tonka bean"
21719,I Homme,Zara,"Woody, Spicy, Sweet, Green, Fresh",,,,"Name: I Homme Brand: Zara Main accords: Woody, Spicy, Sweet, Green, Fresh Top notes:  Middle notes:  Base notes: "
2804,Alice Sweet Anthem Eau de Parfum,Sweet Anthem,"Sweet, Green, Powdery, Woody, Fruity",Sea salt,"Edelweiss, Tuberose","Sandalwood, Tobacco, White amber","Name: Alice Sweet Anthem Eau de Parfum Brand: Sweet Anthem Main accords: Sweet, Green, Powdery, Woody, Fruity Top notes: Sea salt Middle notes: Edelweiss, Tuberose Base notes: Sandalwood, Tobacco, White amber"
33465,Private Musk,Swiss Arabian,"Floral, Gourmand, Sweet","Jasmine, Orange blossom, Saffron","Caramel, Cotton candy","Oakmoss, White amber","Name: Private Musk Brand: Swiss Arabian Main accords: Floral, Gourmand, Sweet Top notes: Jasmine, Orange blossom, Saffron Middle notes: Caramel, Cotton candy Base notes: Oakmoss, White amber"
150,(Shamanilla),Zara,"Sweet, Creamy, Fresh, Spicy, Woody","Bergamot, Cardamom, Coconut water","Carrot, Peach blossom, Sandalwood","Amyris, Cotton candy, Vanilla cream","Name: (Shamanilla) Brand: Zara Main accords: Sweet, Creamy, Fresh, Spicy, Woody Top notes: Bergamot, Cardamom, Coconut water Middle notes: Carrot, Peach blossom, Sandalwood Base notes: Amyris, Cotton candy, Vanilla cream"
19454,Gaucho,Ayala Moriel,,"Coconut, Peach, Mildew","Jasmine, Ylang-ylang, Grebzor","Amber, Musk, Sweet notes, Vanilla, Vetiver","Name: Gaucho Brand: Ayala Moriel Main accords:  Top notes: Coconut, Peach, Mildew Middle notes: Jasmine, Ylang-ylang, Grebzor Base notes: Amber, Musk, Sweet notes, Vanilla, Vetiver"
31045,Oh Là Là,Téo Cabanel,"Woody, Powdery, Sweet, Creamy, Spicy","Hazelnut, Saffron","Iris, Tobacco","Sandalwood, Tonka bean, White musk","Name: Oh Là Là Brand: Téo Cabanel Main accords: Woody, Powdery, Sweet, Creamy, Spicy Top notes: Hazelnut, Saffron Middle notes: Iris, Tobacco Base notes: Sandalwood, Tonka bean, White musk"
8685,Borneo Green,Ahom World,,"Pimento, Grebzor",Vetiver,"Woods, Fume","Name: Borneo Green Brand: Ahom World Main accords:  Top notes: Pimento, Grebzor Middle notes: Vetiver Base notes: Woods, Fume"
95,gM - Cinnamon & Myrrh,Yntenzo,,"Bergamot, Ginger, Grapefruit, Green notes, Thyme","Apple, Cinnamon, Leather, Liquor, Vanilla","Cashmeran, Cedar, Myrrh, Patchouli, Sugar, Woody notes","Name: gM - Cinnamon & Myrrh Brand: Yntenzo Main accords:  Top notes: Bergamot, Ginger, Grapefruit, Green notes, Thyme Middle notes: Apple, Cinnamon, Leather, Liquor, Vanilla Base notes: Cashmeran, Cedar, Myrrh, Patchouli, Sugar, Woody notes"
24010,Kimitsu for Her,Annayake / アナヤケ,"Sweet, Fruity, Floral, Synthetic, Creamy","Pear, Rose, Tuberose, Bergamot","Red fruits, Orange blossom, Pink pepper","Amber, Musk, Vanilla, Patchouli","Name: Kimitsu for Her Brand: Annayake / アナヤケ Main accords: Sweet, Fruity, Floral, Synthetic, Creamy Top notes: Pear, Rose, Tuberose, Bergamot Middle notes: Red fruits, Orange blossom, Pink pepper Base notes: Amber, Musk, Vanilla, Patchouli"
33009,Pluto,Zara,"Floral, Fresh, Citrus, Synthetic, Sweet",,,,"Name: Pluto Brand: Zara Main accords: Floral, Fresh, Citrus, Synthetic, Sweet Top notes:  Middle notes:  Base notes: "
29142,Moon Glory,The Harmonist,"Sweet, Floral, Creamy, Fruity, Spicy","Jasmine sambac, Comorian ylang-ylang","Laotian honey, French Guayan passion flower, Queen-of-the-night","Australian sandalwood, Peru balsam, Hinoki wood","Name: Moon Glory Brand: The Harmonist Main accords: Sweet, Floral, Creamy, Fruity, Spicy Top notes: Jasmine sambac, Comorian ylang-ylang Middle notes: Laotian honey, French Guayan passion flower, Queen-of-the-night Base notes: Australian sandalwood, Peru balsam, Hinoki wood"
915,Gourmands,Jousset Parfums,,"Honey, Orange, Raspberry, Violet","Black tea, Pink pepper, Praliné","Caramel, Jasmine, Vanilla","Name: Gourmands Brand: Jousset Parfums Main accords:  Top notes: Honey, Orange, Raspberry, Violet Middle notes: Black tea, Pink pepper, Praliné Base notes: Caramel, Jasmine, Vanilla"
32841,Pink Prestigium,Mancera,"Floral, Fruity, Fresh, Citrus, Sweet","Blackcurrant, Bergamot, Saffron","Grapefruit, Bulgarian rose, Jasmine, Nepalese oud","White musk, Vanilla, Gaiac wood, Leather","Name: Pink Prestigium Brand: Mancera Main accords: Floral, Fruity, Fresh, Citrus, Sweet Top notes: Blackcurrant, Bergamot, Saffron Middle notes: Grapefruit, Bulgarian rose, Jasmine, Nepalese oud Base notes: White musk, Vanilla, Gaiac wood, Leather"
14847,Dune Dior Brume Parfumée,Dior,,"Aldehydes, Mandarin orange, Brazilian rosewood, Bergamot, Peony","Ylang-ylang, Jasmine, Rose, Lily","Sandalwood, Musk, Patchouli, Ambergris, Benzoin, Oakmoss, Vanilla","Name: Dune Dior Brume Parfumée Brand: Dior Main accords:  Top notes: Aldehydes, Mandarin orange, Brazilian rosewood, Bergamot, Peony Middle notes: Ylang-ylang, Jasmine, Rose, Lily Base notes: Sandalwood, Musk, Patchouli, Ambergris, Benzoin, Oakmoss, Vanilla"
30824,Nuit Câline Galimard 2014 Eau de Parfum,Galimard,"Floral, Spicy, Sweet, Citrus, Powdery","Bergamot, Orange, Lemon, Pink grapefruit","Rose, Clove, Geranium","Ambergris, Patchouli","Name: Nuit Câline Galimard 2014 Eau de Parfum Brand: Galimard Main accords: Floral, Spicy, Sweet, Citrus, Powdery Top notes: Bergamot, Orange, Lemon, Pink grapefruit Middle notes: Rose, Clove, Geranium Base notes: Ambergris, Patchouli"
4767,Arabica,Annette Neuffer,"Spicy, Woody, Floral, Resinous, Oriental","Green bitter orange, Black pepper, Bergamot, Nutmeg","Egyptian carnation, Coffee blossom absolute, Anatolian rose, Bulgarian rose otto, Coffee absolute, Egyptian jasmine","Benzoin Siam, Somalian myrrh, Bourbon vetiver, Patchouli, Texas cedar, Indian sandalwood, Tolu balm, Vanilla absolute","Name: Arabica Brand: Annette Neuffer Main accords: Spicy, Woody, Floral, Resinous, Oriental Top notes: Green bitter orange, Black pepper, Bergamot, Nutmeg Middle notes: Egyptian carnation, Coffee blossom absolute, Anatolian rose, Bulgarian rose otto, Coffee absolute, Egyptian jasmine Base notes: Benzoin Siam, Somalian myrrh, Bourbon vetiver, Patchouli, Texas cedar, Indian sandalwood, Tolu balm, Vanilla absolute"
31256,OP Juice for Women,Ocean Pacific,"Fruity, Floral, Sweet, Synthetic, Fresh","Apple blossom, Freesia, Jasmine, Raspberry leaf","Cyclamen, Lily of the valley, Melon","Amber, Musk, Woods","Name: OP Juice for Women Brand: Ocean Pacific Main accords: Fruity, Floral, Sweet, Synthetic, Fresh Top notes: Apple blossom, Freesia, Jasmine, Raspberry leaf Middle notes: Cyclamen, Lily of the valley, Melon Base notes: Amber, Musk, Woods"
19940,Golaço,Avon,"Sweet, Green, Spicy, Fruity, Resinous",,,,"Name: Golaço Brand: Avon Main accords: Sweet, Green, Spicy, Fruity, Resinous Top notes:  Middle notes:  Base notes: "
17881,Fior d'Aqua,Acca Kappa,"Aquatic, Synthetic, Fresh, Floral, Woody","Bitter orange, Grapefruit, Ozone, Rose","Amber, Jasmine, Lily of the valley, Orange blossom","Red algae, Sandalwood, Benzoin, Datura, Musk, Patchouli","Name: Fior d'Aqua Brand: Acca Kappa Main accords: Aquatic, Synthetic, Fresh, Floral, Woody Top notes: Bitter orange, Grapefruit, Ozone, Rose Middle notes: Amber, Jasmine, Lily of the valley, Orange blossom Base notes: Red algae, Sandalwood, Benzoin, Datura, Musk, Patchouli"
